"Gene","Accuracy","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL2RB",0.8,131.467989767241,-1.19977617987086,0.186848248864557,-6.42112616608228,1.35269854638499e-10,1.05230817823758e-09
"CCL4",0.8,68.2293942331396,-1.39173361399941,0.181024096396293,-7.68811247621237,1.49321514445204e-14,1.95558672299563e-13
"PLA2G16",0.8,1002.9282998498,-1.37016363407058,0.171832402564181,-7.97383737656122,1.53821919781895e-15,2.2996495758232e-14
"PEG10",0.8,5270.72885934968,4.55250895344989,0.38279174026729,11.8929132333708,1.28833035989511e-32,2.18850411077386e-30
"ATAD5",0.8,65.7041669137484,1.70132593237325,0.145496749197376,11.6932229878572,1.38046540805245e-31,1.86510507781896e-29
"AC005077.7",0.8,7.02444769403695,-1.59269173814951,0.374402463665184,-4.25395635102924,2.10026258874532e-05,7.42918018483611e-05
"HN1",0.8,430.992018346163,1.18942944294102,0.13554916340152,8.7748932792578,1.7106601685137e-18,3.69451721747107e-17
"ITGAD",0.8,36.8185484371346,-1.86916553333848,0.244767122361558,-7.63650573371306,2.23196321855851e-14,2.86622756731599e-13
"RP5-1103B4.3",0.8,9.15282103817136,-1.90509339124955,0.198119046150805,-9.61590229845655,6.85060544233924e-22,2.31930520849732e-20
"RP11-733O18.1",0.8,7.99476476156703,-1.79786714279243,0.227658033455443,-7.89722688676525,2.85176983555776e-15,4.09684521183392e-14
"KIAA1614",0.8,21.3905352110209,1.6318357335834,0.177081617580861,9.21516166317066,3.10809595989062e-20,8.41416322860232e-19
"CLEC11A",0.8,104.839671833902,-1.3134865031154,0.211546168191202,-6.2089827215789,5.33286853059437e-10,3.82302974029381e-09
"RP11-98D18.9",0.8,3.02343711837158,1.96821869036769,0.261618280755191,7.52324602350492,5.34327417219391e-14,6.55176986719665e-13
"EGR2",0.8,80.4308399280101,-2.21786991461763,0.220309643060415,-10.0670578182973,7.72545663659135e-24,3.2904554894385e-22
"ADAMTS1",0.8,802.341532305062,-1.71328059323514,0.208706408977419,-8.20904639023572,2.22952085702506e-16,3.68810488922915e-15
"KIF24",0.8,32.5900674423041,2.10801876141344,0.202182410131197,10.4263212613082,1.88027594355823e-25,1.01144917793481e-23
"H2AFX",0.8,333.493503933511,1.25848673881863,0.156638829763972,8.03432163477572,9.40980570879653e-16,1.44545762151836e-14
"GALNT16",0.8,35.6842414255625,-1.07566471527285,0.246467042414281,-4.3643349014786,1.27510106575926e-05,4.69682167869324e-05
"IL18R1",0.8,128.113898438513,-1.16131026689904,0.165194186938879,-7.02997053600148,2.06577156147964e-12,2.06990452976407e-11
"HTR2B",0.8,13.3934108556602,-1.11517551318418,0.233359113645328,-4.77879563289347,1.76348325862616e-06,7.46947531300272e-06
"TMEM237",0.8,117.964594610022,1.22622136671309,0.126006584976624,9.73140702877216,2.21507537801969e-22,7.85635037615581e-21
"TM6SF2",0.8,88.1153765169896,-1.67484415296398,0.2406047813615,-6.96097618462364,3.37922901905078e-12,3.28513535961804e-11
"CST7",0.8,62.6935586017508,-1.19816081277608,0.187631978624259,-6.38569619934271,1.70619430679004e-10,1.30665784929177e-09
"MS4A4E",0.8,16.6885747528068,-1.54100661594035,0.254298953861487,-6.05982286808666,1.36271531427735e-09,9.26812326132722e-09
"KRT8P12",0.8,51.396982837875,1.11375797919299,0.120117809012734,9.27221357388326,1.8232213976216e-20,5.10712971630784e-19
"GNPDA1",0.8,319.232501549737,1.01537270852787,0.108065930782151,9.39586325846535,5.67505217527761e-21,1.70474576615785e-19
"PLOD3",0.8,1200.82429643095,1.09661910828171,0.109221157998003,10.0403541619817,1.01309755211113e-23,4.25882166334646e-22
"DARS2",0.8,397.152724596613,1.19773455215772,0.108827774734795,11.0057800508786,3.584006988352e-28,3.06200691169555e-26
"GJB2",0.8,580.910614027246,-1.34113865170206,0.175103210860584,-7.65913226325621,1.87193538989549e-14,2.42641585032059e-13
"HGFAC",0.8,2636.19497157396,-2.19757637060155,0.331688786991824,-6.62541652532776,3.46270369540644e-11,2.95315962842531e-10
"C3P1",0.8,3245.41006996097,-2.25948326108295,0.327254485868429,-6.90436146379171,5.04297434356424e-12,4.8123626390228e-11
"RHNO1",0.8,113.270480721596,1.06686452638264,0.104295686839996,10.2292295943107,1.46681586408939e-24,6.96210248693932e-23
"PRSS8",0.8,146.741545329844,-1.51009319804882,0.365578013832714,-4.1307002634459,3.6165988042106e-05,0.0001222703561726
"CAPN10-AS1",0.8,20.7484440870016,1.35902350171728,0.178990040936383,7.59273250404088,3.13228746804266e-14,3.95422365804882e-13
"GAMT",0.8,3825.23810055486,-1.26755486478839,0.142659545768355,-8.88517384491463,6.38208928529114e-19,1.44720475846321e-17
"NR4A2",0.8,273.319685440791,-1.7666115303449,0.18916825438576,-9.33883719591947,9.73978621993777e-21,2.83026425364263e-19
"IGF1",0.8,1431.94224048731,-1.95894683031674,0.269864260912842,-7.25900800532245,3.89939400834195e-13,4.28564499259618e-12
"POLE2",0.8,70.1688914645885,1.55578115242993,0.149306348904383,10.4200602576269,2.00825920479658e-25,1.0782978443795e-23
"P2RY13",0.8,55.5519438181113,-1.83662313892657,0.203000337972319,-9.04738956236131,1.4642686643985e-19,3.6045827257159e-18
"SLC39A14",0.8,7045.37167022131,-1.20541929811983,0.129712642753379,-9.29299775667729,1.50002789299016e-20,4.23938300176761e-19
"TUBG1",0.8,279.657308455883,1.1589670895939,0.109017971110595,10.6309728367461,2.13869778732262e-26,1.31471068006418e-24
"HBA2",0.8,115.227496804666,-2.53618866698779,0.239326881573284,-10.5971742510303,3.07119874025083e-26,1.85858710430846e-24
"RP11-469M7.1",0.8,90.7069636564477,-1.11588197232642,0.132744574878688,-8.40623410294694,4.23385641268927e-17,7.70100570293037e-16
"FAS",0.8,289.361157515159,-1.34909553521276,0.173481736178131,-7.77658539125703,7.45082968361185e-15,1.01711112364619e-13
"WDR66",0.8,30.9337266129562,-1.51562655803377,0.170442265685593,-8.89231642126594,5.98479798850445e-19,1.36030056314615e-17
"SPATA6L",0.8,121.758091512059,-1.51389314182861,0.17374000163436,-8.71355547132222,2.94489477371781e-18,6.19879010050397e-17
"LMNB2",0.8,302.551634719531,1.27865054150827,0.120277001443346,10.6308814333931,2.14079506909377e-26,1.31471068006418e-24
"CDKN2A",0.8,164.774530681715,2.35118064272674,0.23925092916454,9.82725814665388,8.59263217908638e-23,3.20409216351863e-21
"TOB2P1",0.8,7.57037276060175,2.12919706363921,0.314059059861375,6.77960720056614,1.20503056162983e-11,1.09695166888822e-10
"NAALADL2",0.8,54.2822517207155,-1.2498168077316,0.191757937091278,-6.51767966786525,7.14032715296666e-11,5.80011809673869e-10
